ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
1789,Assisted Straight Arms Lying Stretch,Stretching,Back,Body weight,Male,,,,,mobility
1796,Standing reach-up back rotation stretch,Stretching,"Back, Chest",Body weight,Male,,,,,mobility
1800,Cable Suspension Back Stretch,Stretching,Back,Cable,Male,,,,,mobility
1805,Sitting Bent Over Back Stretch,Stretching,"Back, Hips",Body weight,Male,,,,,mobility
1806,Sitting Side Reach Stretch,Stretching,Back,Body weight,Male,,,,,mobility
1807,Sitting Crossed Legged Reach Forward Stretch,Stretching,Back,Body weight,Male,,,,,mobility
1810,Lying Knee To Chest Stretch,Stretching,Hips,Body weight,Male,"Gluteus Maximus, Hamstrings",,,,mobility
1812,Kneeling Back Rotation Stretch,Stretching,Back,Body weight,Male,,,,,mobility
1813,Standing Back Rotation Stretch,Stretching,"Hips, Waist",Body weight,Male,,,,,mobility
1814,Elbow Flexor Stretch,Stretching,Upper Arms,Body weight,Male,,,,,mobility
1816,Extension Of Arms In Vertical Stretch,Stretching,Upper Arms,Body weight,Male,,,,,mobility
1817,Arms Stretch On a Support,Stretching,Upper Arms,Body weight,Male,,,,,mobility
1818,Suspender Bar Suspension Stretch,Stretching,Upper Arms,Suspension,Male,,,,,mobility
1821,Elbow Extension And Supination   Pronation Forearm Stretch,Stretching,Upper Arms,Body weight,Male,,,,,mobility
1826,Finger Flexor Stretch,Stretching,Forearms,Body weight,Male,,,,,mobility
1831,Rotating Neck Stretch,Stretching,Neck,Body weight,Male,,,,,mobility
1836,Forward Flexion Neck Stretch,Stretching,Neck,Body weight,Male,,,,,mobility
1844,Extension And Inclination Neck Stretch,Stretching,Neck,Body weight,Male,,,,,mobility
1845,Decline Bent Leg Reverse Crunch,Strength,Waist,Body weight,Male,,,,,strength
1855,Leg Raise Hip Lift with Head-up,Strength,Waist,Body weight,Male,,,,,strength
1856,Lever Lying Leg Raise Bent Knee,Strength,Waist,Leverage machine,Male,,,,,strength
1857,Lever Total Abdominal Crunch,Strength,Waist,Leverage machine,Male,Rectus Abdominis,Obliques,,,strength
1859,Cable Kneeling Triceps Extension (VERSION 2),Strength,Upper Arms,Cable,Male,,,,,strength
1860,Hyperextension (VERSION 2),Strength,Hips,Body weight,Male,,,,,strength
1861,Cable Curl with Multipurpose V bar,Strength,Forearms,Cable,Male,,,,,strength
1865,Hammer Grip Pull-up on Dip Cage,Strength,Back,Body weight,Male,,,,,strength
1868,Barbell Low Bar Squat with Rack,Strength,Thighs,Barbell,Male,,,,,strength
1870,Lever Lateral Pulldown (plate loaded),Strength,Back,Leverage machine,Male,,,,,strength
1871,Lever Triceps Dip (plate loaded),Strength,Upper Arms,Leverage machine,Male,,,,,strength
1872,Lever Preacher Curl (plate loaded),Strength,Upper Arms,Leverage machine,Male,,,,,strength
1874,Lever Alternate Leg Extension (plate loaded),Strength,Thighs,Leg Extension Machine,Male,Quadriceps,,,,strength
1875,Lever Squat (plate loaded),Strength,"Hips, Thighs",Leverage machine,Male,,,,,strength
1876,Lever Lateral Raise (plate loaded),Strength,Shoulders,Leverage machine,Male,,,,,strength
1882,Lying Abductor Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
1884,Lying Leg Hang Abductor Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
1899,Side Lunge Adductor Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
1900,Standing Bent Knee Hip Adductor Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
1902,Sitting Wide Leg Adductor Stretch,Stretching,Hips,Body weight,Male,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Gracilis, Pectineous",,,,mobility
1908,Standing Toe Down Hamstring Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1913,Kneeling Toe Up Hamstring Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1914,Seated Knee Flexor And Hip Adductor Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1930,Crouching Heel Back Calf Stretch,Stretching,Calves,Body weight,Male,,,,,mobility
1936,Lying Cross Over Knee Pull Down Stretch,Stretching,Hips,Body weight,Male,"Gluteus Maximus, Gluteus Medius, Obliques",,,,mobility
1943,Pigeon Hip Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
1949,Standing Hip Flexor Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1955,Single Lean Back Quadriceps Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1956,Double Lean Back Quadriceps Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
1970,Standing Upright Shoulders Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
1974,Standing Reverse Shoulder Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
1975,Seated Shoulder Flexor Depresor Retractor Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
1980,Across Chest Shoulder Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
1986,Arm Up Rotator Stretch,Stretching,Shoulders,Body weight,Male,,,,,mobility
1992,Sled Full Hack Squat,Strength,Thighs,Sled machine,Male,,,,,strength
2071,Single Leg Hip Thrusts,Strength,Hips,Body weight,Male,Gluteus Maximus,"Hamstrings, Quadriceps",,,strength
2072,Hip Thrusts,Strength,Hips,Body weight,Male,,,,,strength
2091,Fingers Down Forearm Stretch,Stretching,Forearms,Body weight,Male,,,,,mobility
2102,Sitting Toe Pull Calf Stretch,Stretching,Calves,Body weight,Male,,,,,mobility
2107,Cow Stretch,Stretching,"Hips, Waist",Body weight,Male,,,,,mobility
2110,Standing Abs Rotation Stretch,Stretching,Waist,Body weight,Male,,,,,mobility
2111,Rotating Stomach Stretch,Stretching,Waist,Body weight,Male,,,,,mobility
2119,Standing Side Stretch,Stretching,"Back, Waist",Body weight,Male,,,,,mobility
2126,Captains chair leg raise,Strength,Hips,Body weight,Male,"Iliopsoas, Rectus Abdominis","Obliques, Quadriceps, Sartorius",,,strength
2127,Weighted Captains chair leg raise,Strength,Hips,Weighted,Male,,,,,strength
2128,Weighted Hanging Straight Leg Raise,Strength,Hips,Weighted,Male,"Iliopsoas, Rectus Abdominis","Quadriceps, Sartorius",,,strength
2129,Glute-Ham Developer crunch,Strength,Waist,Body weight,Male,Rectus Abdominis,Obliques,,,strength
2130,Weighted decline crunch,Strength,Waist,Weighted,Male,Rectus Abdominis,Obliques,,,strength
2131,Cable Standing Serratus (Obliques) crunch,Strength,Waist,Cable,Male,Obliques,,,,strength
2132,Cable Standing One Arm Serratus (Obliques) crunch,Strength,Waist,Cable,Male,Obliques,,,,strength
2133,Farmers walk,Aerobic,Thighs,Dumbbell,Male,"Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Quadriceps, Soleus",,,,cardio
2134,Zercher Carry,Aerobic,Thighs,Weighted,Male,"Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Quadriceps, Soleus",,,,strength
2135,Weighted Front Plank,Strength,Waist,Weighted,Male,,,,,strength
2136,Dumbbell Cuban Press (version 2),Strength,Shoulders,Dumbbell,Male,,,,,strength
2137,Dumbbell Arnold Press,Strength,Shoulders,Dumbbell,Male,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii",,,strength
2139,Hands bike,Aerobic,Cardio,Leverage machine,Male,,,,,cardio
2140,Walk Wave Machine,Aerobic,Thighs,Leverage machine,Male,,,,,cardio
2141,Walk Elliptical Cross Trainer,Aerobic,Thighs,Leverage machine,Male,,,,,cardio
2142,Ski Ergometer,Aerobic,Cardio,Body weight,Male,,,,,strength
2143,Dumbbell Standing Around World,Strength,Shoulders,Dumbbell,Male,,,,,strength
2150,Resistance Band Clam,Strength,Hips,Resistance Band,Male,,,,,strength
2154,Resistance Band Glute Bridge,Strength,Hips,Resistance Band,Male,,,,,strength
2180,Hip abduction,Strength,Hips,Body weight,Male,Gluteus Medius,Tensor Fasciae Latae,,,strength
2186,EZ Barbell Decline Triceps Extension,Strength,Upper Arms,EZ Barbell,Male,,,,,strength
2187,Barbell Reverse Close-grip Bench Press,Strength,Upper Arms,Flat Bench,Male,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",,,strength
2188,Dumbbell Seated Triceps Extension,Strength,Upper Arms,Dumbbell,Male,Triceps Brachii,,,,strength
2189,Dumbbells Seated Triceps Extension,Strength,Upper Arms,Dumbbell,Male,Triceps Brachii,,,,strength
2192,Elliptical Machine Walk,Aerobic,Cardio,Leverage machine,Male,,,,,cardio
2193,Bicycle Recline Walk,Aerobic,Cardio,Leverage machine,Male,,,,,cardio
2194,Elliptical lateral Walk,Aerobic,,Leverage machine,Male,"Adductor Magnus, Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Deltoid Lateral, Deltoid Posterior , Gastrocnemius, Gluteus Maximus, Hamstrings, Infraspinatus, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal He",,,,strength
2195,Lever Chest Press (VERSION 3),Strength,Chest,Leverage machine,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
2198,Lever Triceps Extension (VERSION 2),Strength,Upper Arms,Leverage machine,Male,Triceps Brachii,,,,strength
2199,Lever Elliptical Static Walk,Aerobic,,Leverage machine,Male,"Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Quadriceps, Soleus",,,,cardio
2202,Roll Hip Stretch,Stretching,Hips,Roll,Male,,,,,mobility
2203,Roll Hamstrings Sitting on Floor,Stretching,Thighs,Roll,Male,Hamstrings,,,,mobility
2204,Roll Rectus Femoris,Stretching,Thighs,Body weight,Male,,,,,strength
2205,Roll Hip Lat Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
2206,Roll Calves,Stretching,Calves,Roll,Male,"Gastrocnemius, Soleus",,,,mobility
2207,Roll Side Lat Stretch,Stretching,Back,Roll,Male,,,,,mobility
2209,Roll Seated Single Leg Shoulder Flexor Depresor Retractor,Stretching,Calves,Roll,Male,,,,,strength
2258,Walking,Aerobic,Cardio,Body weight,Male,,,,,cardio
2259,Walking on Treadmill,Aerobic,Cardio,Leverage machine,Male,,,,,cardio
2265,Lever Seated Row (version 2),Strength,Back,Leverage machine,Male,,,,,strength
2266,Lever Back Extension (version 2),Strength,Back,Leverage machine,Male,,,,,strength
2267,Lever Seated Leg Press,Strength,"Hips, Thighs",Leverage machine,Male,,,,,strength
2268,Lever Seated Crunch (hands pad),Strength,Waist,Leverage machine,Male,,,,,strength
2271,Left hook. Boxing,Aerobic,Plyometrics,Body weight,Male,"Deltoid Anterior, Deltoid Lateral, Gastrocnemius, Gluteus Medius, Iliopsoas, Latissimus Dorsi, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Soleus, Tensor Fasciae Latae, Teres Major",,,,cardio
2274,Right Uppercut. Boxing,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
2275,Left Uppercut. Boxing,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
2276,Lever Lying Crunch,Strength,Waist,Leverage machine,Male,,,,,strength
2277,Lever Chest Press (VERSION 4),Strength,Chest,Leverage machine,Male,,,,,strength
2278,Lever Decline Chest Press (VERSION 2),Strength,Chest,Leverage machine,Male,,,,,strength
2279,Stationary Bike Run (version 4),Aerobic,Cardio,Leverage machine,Male,,,,,cardio
2285,Lever Pullover (plate loaded),Strength,Back,Leverage machine,Male,,,,,strength
2286,Lever Hip Extension,Strength,Hips,Leverage machine,Male,,,,,strength
2287,Lever Alternate Leg Press (plate loaded),Strength,Thighs,Leverage machine,Male,,,,,strength
2288,Lever Gripper Hands (plate loaded),Strength,Hands,Leverage machine,Male,,,,,strength
2292,Dumbbell Rear Delt Raise,Strength,Shoulders,Dumbbell,Male,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Levator Scapulae, Trapezius Upper Fibers, Wrist Flexors",,,strength
2294,Dumbbell Zottman Preacher Curl,Strength,Upper Arms,Dumbbell,Male,Biceps Brachii,"Brachialis, Brachioradialis, Wrist Flexors",,,strength
2297,Stability Ball Crunch (Full range hands behind head),Strength,Waist,Stability ball,Male,Rectus Abdominis,Obliques,,,strength
2298,Inverted Row on Bench,Strength,Back,Body weight,Male,,,,,strength
2300,Inverted Row Bent Knees,Strength,Back,Body weight,Male,,,,,strength
2311,Walking on Stepmill,Aerobic,Thighs,Leverage machine,Male,,,,,cardio
2312,Lying Elbow to Knee,Strength,Waist,Body weight,Male,,,,,strength
2315,Lever Rotary Calf,Strength,Calves,Leverage machine,Male,Gastrocnemius,Soleus,,,strength
2317,Dumbbell Seated Bent Arm Lateral raise,Strength,Shoulders,Dumbbell,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
2318,Lever Shoulder Press (plate loaded) version 3,Strength,Shoulders,Leverage machine,Male,,,,,strength
2319,Lever Chest Press (VERSION 5),Strength,Chest,Leverage machine,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
2321,Dumbbell Standing Inner Biceps Curl (version 2),Strength,Upper Arms,Dumbbell,Male,,,,,strength
2329,Spine Twist,Strength,Waist,Body weight,Male,Obliques,,,,strength
2330,Cable Lat Pulldown Full Range Of Motion,Strength,Back,Cable,Male,Latissimus Dorsi,"Biceps Brachii, Brachialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
2333,Arm slingers Hanging Straight Legs,Strength,Waist,Body weight,Male,,,,,strength
2335,Lever Seated Calf Press,Strength,Calves,Leverage machine,Male,,,,,strength
2338,Chest Bench Press - Butt (WRONG-RIGHT),Strength,Chest,Barbell,Male,,,,,strength
2347,Front Plank - Butt (WRONG RIGHT) (female),Strength,,Body weight,Female,,,,,strength
2348,Preacher Curl - Wrists (WRONG-RIGHT),Strength,Upper Arms,EZ Barbell,Male,,,,,strength
2353,Concentration Curl - Arms (WRONG-RIGHT),Strength,Upper Arms,Dumbbell,Male,,,,,strength
2354,Deadlift - Back (WRONG RIGHT),Strength,,Body weight,Male,,,,,strength
2358,Plank - Butt (WRONG RIGHT),Strength,,Body weight,Male,,,,,strength
2363,Wide Grip Chest Dip on High Parallel Bars,Strength,Chest,Body weight,Male,,,,,strength
2368,Split Squats,Strength,"Hips, Thighs",Body weight,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
2371,Weighted Russian Twist (VERSION 2),Strength,Waist,Weighted,Male,,,,,strength
2396,Cable Lying Biceps Curl (VERSION 2),Strength,Upper Arms,Cable,Male,,,,,strength
2397,Dumbbell Scott Press,Strength,Shoulders,Dumbbell,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior, Subscapularis, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
2398,Close grip Push-up (on knees),Strength,Upper Arms,Body weight,Male,,,,,strength
2400,Inverse Leg Curl (on pull-up cable machine),Strength,Thighs,Body weight,Male,,,,,strength
2408,Weighted Lying Neck Extension (with head harness),Strength,Neck,Weighted,Male,,,,,strength
2409,Weighted Lying Neck Flexion (with head harness),Strength,Neck,Weighted,Male,,,,,strength
2410,Weighted Standing Neck Extension (with head harness),Strength,Neck,Weighted,Male,,,,,strength
2411,Cable Seated Neck Extension (with head harness),Strength,Neck,Cable,Male,,,,,strength
2412,Cable Seated Neck Flexion (with head harness),Strength,Neck,Cable,Male,,,,,strength
2414,Barbell Standing Concentration Curl,Strength,Upper Arms,Barbell,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
2429,Frog Crunch,Strength,Waist,Body weight,Male,Rectus Abdominis,"Adductor Brevis, Adductor Longus, Obliques, Quadriceps, Sartorius, Tensor Fasciae Latae",,,strength
2470,Dumbbell Lying on Floor Rear Delt Raise,Strength,Shoulders,Dumbbell,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
2567,Seated Piriformis Stretch,Stretching,Hips,Body weight,Male,"Gluteus Maximus, Gluteus Medius, Gluteus Minimus",,,,mobility
2571,Rocking Frog Stretch,Stretching,Hips,Body weight,Male,,,,,mobility
2611,Lever Horizontal One leg Press,Strength,Thighs,Leg Press,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Tensor Fasciae Latae",,,strength
2612,Jump Rope,Aerobic,Thighs,Rope,Male,"Adductor Magnus, Gastrocnemius, Gluteus Maximus, Hamstrings, Quadriceps, Soleus",,,,cardio
2616,Cable Lateral Pulldown with V-bar,Strength,Back,Cable,Male,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
2656,Cable One Arm Biceps Curl,Strength,Upper Arms,Cable,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
2659,Lever Incline Chest Press (plate loaded),Strength,Chest,Leverage machine,Male,,,,,strength
2660,Lever Preacher Curl (plate loaded),Strength,Upper Arms,Leverage machine,Male,,,,,strength
2661,Cable Seated Row with V bar,Strength,Back,Cable,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
2662,Lever High Row (plate loaded) (VERSION 2),Strength,Back,Leverage machine,Male,,,,,strength
2663,Lever High Row (plate loaded) (VERSION 3),Strength,Back,Leverage machine,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Middle Fibers, Trapezius Upper Fibers ","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
2664,Lever Seated Row (plate loaded),Strength,Back,Row Machine,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Middle Fibers, Trapezius Upper Fibers ","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
2665,Lever Lateral Wide Pulldown,Strength,Back,Leverage machine,Male,,,,,strength
2666,Lever Seated Calf Raise (plate loaded) (VERSION 2),Strength,Calves,Leverage machine,Male,,,,,strength
2705,Dumbbell Lying Pronation on Floor,Strength,Forearms,Dumbbell,Male,,,,,strength
2736,Lever Reverse grip Lateral Pulldown (plate loaded),Strength,Back,Leverage machine,Male,,,,,strength
2741,EZ Barbell Standing Wide Grip Biceps Curl,Strength,Upper Arms,EZ Barbell,Male,,,,,strength
2761,Ankle - Dorsal Flexion - Articulations,Stretching,Calves,Body weight,Male,Tibialis Anterior,,,,mobility
2762,Ankle - Plantar Flexion,Stretching,Calves,Body weight,Male,,,,,strength
2763,Elbow - Extension,Stretching,Upper Arms,Body weight,Male,,,,,strength
2764,Elbow - Flexion - Articulations,Stretching,Upper Arms,Body weight,Male,"Biceps Brachii, Brachialis, Brachioradialis",,,,mobility
2765,Forearm - Pronation,Stretching,Forearms,Body weight,Male,,,,,strength
2766,Forearm - Supination - Articulations,Stretching,Forearms,Body weight,Male,"Biceps Brachii, Wrist Extensors",,,,mobility
2767,Hip - Abduction,Stretching,Hips,Body weight,Male,,,,,strength
2768,Hip - Adduction,Stretching,Hips,Body weight,Male,,,,,strength
2769,Hip - Extension,Stretching,Hips,Body weight,Male,,,,,strength
2770,Hip - Flexion,Stretching,Hips,Body weight,Male,,,,,strength
2771,Hip - Lateral Rotation (External Rotation),Stretching,Hips,Body weight,Male,,,,,strength
2772,Hip - Medial Rotation (Internal Rotation) - Articulations,Stretching,Hips,Body weight,Male,"Gluteus Medius, Tensor Fasciae Latae",,,,mobility
2773,Knee - Extension,Stretching,Thighs,Body weight,Male,,,,,strength
2774,Knee - Flexion,Stretching,Thighs,Body weight,Male,,,,,strength
2775,Shoulder - Abduction,Stretching,Shoulders,Body weight,Male,,,,,strength
2776,Shoulder - Adduction,Stretching,Shoulders,Body weight,Male,,,,,strength
2777,Shoulder - Extension - Articulations,Stretching,Shoulders,Body weight,Male,"Latissimus Dorsi, Pectoralis Major Sternal Head, Teres Major, Triceps Brachii",,,,mobility
